"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast"
"GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","9/199","232/14620",0.0387931034482759,2.85002599202911,3.33663953080281,0.0045466174507061,0.21162777952704,0.203859046355548,"22865/5797/56121/27328/56122/92211/6900/147409/347902",9,"GO_BP","Bica_vs_Control_DHT"
"GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS","GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS","3/199","25/14620",0.12,8.81608040201005,4.59456770599071,0.00458175414615417,0.21162777952704,0.203859046355548,"60481/79993/2181",3,"GO_BP","Bica_vs_Control_DHT"
"GOBP_FATTY_ACID_METABOLIC_PROCESS","GOBP_FATTY_ACID_METABOLIC_PROCESS","12/199","370/14620",0.0324324324324324,2.38272443297569,3.16458488667703,0.00480859567543945,0.21162777952704,0.203859046355548,"60481/79993/3248/1622/2181/8647/85414/116285/2194/11057/79966/9415",12,"GO_BP","Bica_vs_Control_DHT"
"GOBP_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY","GOBP_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY","2/199","8/14620",0.25,18.3668341708543,5.77163026333605,0.00489055793024673,0.21162777952704,0.203859046355548,"4681/100532736",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID","GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID","2/199","8/14620",0.25,18.3668341708543,5.77163026333605,0.00489055793024673,0.21162777952704,0.203859046355548,"60481/79993",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION","GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION","2/199","8/14620",0.25,18.3668341708543,5.77163026333605,0.00489055793024673,0.21162777952704,0.203859046355548,"9466/5734",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR","GOBP_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR","2/199","8/14620",0.25,18.3668341708543,5.77163026333605,0.00489055793024673,0.21162777952704,0.203859046355548,"4681/100532736",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS","GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS","3/199","26/14620",0.115384615384615,8.47700038654813,4.48244107301154,0.00512802051874743,0.217940872046766,0.209940388906615,"4986/2898/79054",3,"GO_BP","Bica_vs_Control_DHT"
"GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS","GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS","4/199","52/14620",0.0769230769230769,5.65133359103208,3.94699772651063,0.00541548002470971,0.226120043137002,0.217819307365056,"60481/79993/79966/9415",4,"GO_BP","Bica_vs_Control_DHT"
"GOBP_TRIPEPTIDE_TRANSMEMBRANE_TRANSPORT","GOBP_TRIPEPTIDE_TRANSMEMBRANE_TRANSPORT","2/199","9/14620",0.222222222222222,16.3260748185371,5.40256385312489,0.00623173655944996,0.255716086405015,0.246328897032341,"10257/6565",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS","GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS","10/199","290/14620",0.0344827586206897,2.53335643735921,3.09818043735288,0.00645162053865562,0.260251811559329,0.250698118344192,"60481/79993/8647/85414/220/116285/2194/11057/79966/9415",10,"GO_BP","Bica_vs_Control_DHT"
